datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day,weekday,month,CO(GT)_rolling3,NOx(GT)_rolling3,NO2(GT)_rolling3,C6H6(GT)_rolling3,CO(GT)_lag1,NOx(GT)_lag1,NO2(GT)_lag1,C6H6(GT)_lag1
2004-04-12 05:00:00,0.3,785.0,14.0,0.5,448.0,16.0,1923.0,26.0,1003.0,263.0,13.5,37.9,0.5852,5.0,12.0,0.0,4.0,0.3999999999999994,16.0,25.5,0.966666666666669,0.3,16.0,25.0,0.7
2004-04-12 06:00:00,0.4,835.0,23.0,0.7,472.0,33.0,1756.0,49.0,1117.0,314.0,13.9,43.6,0.6871,6.0,12.0,0.0,4.0,0.33333333333333276,21.666666666666668,33.333333333333336,0.6333333333333356,0.3,16.0,26.0,0.5
2004-04-12 07:00:00,0.5,865.0,36.0,0.9,494.0,39.0,1613.0,53.0,1185.0,367.0,13.5,50.1,0.7706,7.0,12.0,0.0,4.0,0.3999999999999994,29.333333333333332,42.666666666666664,0.7000000000000024,0.4,33.0,49.0,0.7
2004-04-12 08:00:00,0.6,922.0,39.0,1.5,541.0,45.0,1453.0,57.0,1246.0,432.0,13.3,53.6,0.8169,8.0,12.0,0.0,4.0,0.4999999999999994,39.0,53.0,1.0333333333333357,0.5,39.0,53.0,0.9
2004-04-12 09:00:00,0.8,975.0,38.0,2.2,598.0,63.0,1268.0,73.0,1293.0,536.0,13.4,56.0,0.8576,9.0,12.0,0.0,4.0,0.6333333333333327,49.0,61.0,1.5333333333333359,0.6,45.0,57.0,1.5
2004-04-12 10:00:00,1.0,1040.0,55.0,2.9,646.0,71.0,1210.0,78.0,1325.0,555.0,13.0,59.6,0.886,10.0,12.0,0.0,4.0,0.7999999999999994,59.666666666666664,69.33333333333333,2.2000000000000024,0.8,63.0,73.0,2.2
2004-04-12 11:00:00,1.3,1115.0,75.0,3.9,707.0,104.0,1105.0,93.0,1384.0,677.0,12.7,62.7,0.9173,11.0,12.0,0.0,4.0,1.0333333333333328,79.33333333333333,81.33333333333333,3.000000000000002,1.0,71.0,78.0,2.9
2004-04-12 12:00:00,1.1,1004.0,64.0,2.8,641.0,85.0,1201.0,71.0,1305.0,557.0,12.1,60.5,0.8505,12.0,12.0,0.0,4.0,1.1333333333333326,86.66666666666667,80.66666666666667,3.2000000000000024,1.3,104.0,93.0,3.9
2004-04-12 13:00:00,0.6,895.0,39.0,1.4,536.0,53.0,1415.0,56.0,1229.0,421.0,11.2,64.4,0.8537,13.0,12.0,0.0,4.0,0.9999999999999996,80.66666666666667,73.33333333333333,2.7000000000000024,1.1,85.0,71.0,2.8
2004-04-12 14:00:00,0.7,917.0,42.0,1.7,563.0,58.0,1415.0,60.0,1257.0,423.0,10.7,67.6,0.8703,14.0,12.0,0.0,4.0,0.7999999999999994,65.33333333333333,62.333333333333336,1.9666666666666688,0.6,53.0,56.0,1.4
2004-04-12 15:00:00,1.2,1025.0,78.0,3.6,689.0,89.0,1189.0,77.0,1325.0,519.0,11.4,61.2,0.8236,15.0,12.0,0.0,4.0,0.8333333333333327,66.66666666666667,64.33333333333333,2.2333333333333356,0.7,58.0,60.0,1.7
2004-04-12 16:00:00,1.4,1035.0,69.0,3.1,660.0,96.0,1222.0,82.0,1301.0,533.0,9.9,70.5,0.8581,16.0,12.0,0.0,4.0,1.0999999999999994,81.0,73.0,2.8000000000000025,1.2,89.0,77.0,3.6
2004-04-12 17:00:00,1.2,1025.0,67.0,3.5,682.0,88.0,1197.0,77.0,1313.0,537.0,10.3,65.2,0.8151,17.0,12.0,0.0,4.0,1.266666666666666,91.0,78.66666666666667,3.4000000000000026,1.4,96.0,82.0,3.1
2004-04-12 18:00:00,1.3,1040.0,83.0,3.9,705.0,100.0,1149.0,91.0,1324.0,612.0,11.0,58.9,0.7714,18.0,12.0,0.0,4.0,1.2999999999999994,94.66666666666667,83.33333333333333,3.500000000000002,1.2,88.0,77.0,3.5
2004-04-12 19:00:00,1.8,1070.0,79.0,5.2,776.0,127.0,1065.0,93.0,1369.0,697.0,10.6,59.5,0.7595,19.0,12.0,0.0,4.0,1.4333333333333327,105.0,87.0,4.200000000000003,1.3,100.0,91.0,3.9
2004-04-12 20:00:00,1.2,964.0,68.0,3.7,692.0,88.0,1176.0,82.0,1292.0,573.0,10.6,57.7,0.7362,20.0,12.0,0.0,4.0,1.4333333333333327,105.0,88.66666666666667,4.266666666666669,1.8,127.0,93.0,5.2
2004-04-12 21:00:00,0.8,904.0,56.0,2.7,635.0,66.0,1269.0,74.0,1233.0,489.0,10.6,56.1,0.7149,21.0,12.0,0.0,4.0,1.266666666666666,93.66666666666667,83.0,3.8666666666666694,1.2,88.0,82.0,3.7
2004-04-12 22:00:00,0.8,913.0,49.0,2.6,626.0,61.0,1271.0,68.0,1234.0,474.0,10.3,58.0,0.7239,22.0,12.0,0.0,4.0,0.9333333333333327,71.66666666666667,74.66666666666667,3.000000000000002,0.8,66.0,74.0,2.7
2004-04-12 23:00:00,0.8,914.0,56.0,2.4,610.0,54.0,1322.0,65.0,1230.0,455.0,10.4,58.4,0.7352,23.0,12.0,0.0,4.0,0.8,60.333333333333336,69.0,2.566666666666669,0.8,61.0,68.0,2.6
2004-04-13 00:00:00,0.7,893.0,48.0,2.0,587.0,46.0,1368.0,58.0,1219.0,433.0,10.7,58.2,0.7459,0.0,13.0,1.0,4.0,0.766666666666666,53.666666666666664,63.666666666666664,2.3333333333333357,0.8,54.0,65.0,2.4
2004-04-13 01:00:00,0.5,844.0,27.0,1.3,532.0,25.0,1499.0,36.0,1176.0,376.0,10.5,59.9,0.7624,1.0,13.0,1.0,4.0,0.6666666666666661,41.666666666666664,53.0,1.9000000000000024,0.7,46.0,58.0,2.0
2004-04-13 02:00:00,0.3,837.0,29.0,1.2,518.0,18.0,1581.0,29.0,1182.0,360.0,10.5,60.8,0.7704,2.0,13.0,1.0,4.0,0.4999999999999994,29.666666666666668,41.0,1.5000000000000024,0.5,25.0,36.0,1.3
2004-04-13 05:00:00,0.7,956.0,66.0,3.1,656.0,76.0,1251.0,68.0,1356.0,525.0,10.1,68.4,0.8443,5.0,13.0,1.0,4.0,0.46666666666666606,48.5,48.0,1.7666666666666693,0.3,21.0,28.0,0.9
2004-04-13 06:00:00,1.6,1124.0,163.0,6.9,853.0,149.0,960.0,99.0,1531.0,873.0,10.0,68.7,0.8456,6.0,13.0,1.0,4.0,0.8666666666666661,82.0,65.0,3.6333333333333364,0.7,76.0,68.0,3.1
2004-04-13 07:00:00,3.9,1496.0,524.0,19.1,1272.0,328.0,667.0,130.0,2011.0,1399.0,11.0,64.2,0.8398,7.0,13.0,1.0,4.0,2.066666666666666,184.33333333333334,99.0,9.700000000000003,1.6,149.0,99.0,6.9
2004-04-13 08:00:00,4.5,1452.0,657.0,22.1,1354.0,282.0,620.0,128.0,2057.0,1501.0,12.0,58.1,0.8138,8.0,13.0,1.0,4.0,3.3333333333333326,253.0,119.0,16.033333333333335,3.9,328.0,130.0,19.1
2004-04-13 09:00:00,2.7,1172.0,324.0,11.8,1042.0,206.0,797.0,120.0,1641.0,1186.0,12.8,52.0,0.7643,9.0,13.0,1.0,4.0,3.6999999999999993,272.0,126.0,17.66666666666667,4.5,282.0,128.0,22.1
2004-04-13 10:00:00,1.6,1020.0,144.0,7.3,871.0,133.0,956.0,93.0,1426.0,911.0,12.6,50.8,0.7387,10.0,13.0,1.0,4.0,2.933333333333333,207.0,113.66666666666667,13.733333333333336,2.7,206.0,120.0,11.8
2004-04-13 11:00:00,1.6,1044.0,135.0,8.0,900.0,137.0,934.0,96.0,1471.0,919.0,13.8,47.4,0.7435,11.0,13.0,1.0,4.0,1.9666666666666661,158.66666666666666,103.0,9.033333333333337,1.6,133.0,93.0,7.3
2004-04-13 12:00:00,1.6,1020.0,140.0,7.2,866.0,116.0,972.0,84.0,1429.0,791.0,15.1,42.7,0.7294,12.0,13.0,1.0,4.0,1.6,128.66666666666666,91.0,7.500000000000003,1.6,137.0,96.0,8.0
2004-04-13 13:00:00,1.5,1009.0,141.0,7.7,885.0,112.0,994.0,87.0,1439.0,751.0,16.3,38.1,0.7006,13.0,13.0,1.0,4.0,1.5666666666666662,121.66666666666667,89.0,7.6333333333333355,1.6,116.0,84.0,7.2
2004-04-13 14:00:00,1.8,1073.0,181.0,9.7,966.0,128.0,935.0,87.0,1537.0,805.0,16.6,36.7,0.6867,14.0,13.0,1.0,4.0,1.6333333333333329,118.66666666666667,86.0,8.200000000000001,1.5,112.0,87.0,7.7
2004-04-13 15:00:00,2.1,1098.0,227.0,9.8,971.0,145.0,877.0,103.0,1527.0,966.0,15.8,40.5,0.7241,15.0,13.0,1.0,4.0,1.7999999999999996,128.33333333333334,92.33333333333333,9.066666666666668,1.8,128.0,87.0,9.7
2004-04-13 16:00:00,1.7,1061.0,149.0,7.7,887.0,110.0,920.0,88.0,1462.0,869.0,16.3,41.8,0.7712,16.0,13.0,1.0,4.0,1.866666666666666,127.66666666666667,92.66666666666667,9.066666666666668,2.1,145.0,103.0,9.8
2004-04-13 17:00:00,3.0,1289.0,425.0,15.3,1158.0,184.0,755.0,118.0,1791.0,1196.0,16.1,42.8,0.7783,17.0,13.0,1.0,4.0,2.266666666666666,146.33333333333334,103.0,10.933333333333337,1.7,110.0,88.0,7.7
2004-04-13 18:00:00,4.6,1442.0,669.0,21.5,1337.0,243.0,630.0,134.0,2004.0,1523.0,15.3,46.8,0.8074,18.0,13.0,1.0,4.0,3.099999999999999,179.0,113.33333333333333,14.833333333333336,3.0,184.0,118.0,15.3
2004-04-13 19:00:00,5.0,1479.0,680.0,21.7,1343.0,259.0,631.0,144.0,1995.0,1579.0,14.7,47.0,0.7815,19.0,13.0,1.0,4.0,4.199999999999999,228.66666666666666,132.0,19.5,4.6,243.0,134.0,21.5
2004-04-13 20:00:00,3.5,1266.0,446.0,14.6,1138.0,205.0,726.0,129.0,1747.0,1370.0,14.1,49.6,0.7931,20.0,13.0,1.0,4.0,4.366666666666666,235.66666666666666,135.66666666666666,19.26666666666667,5.0,259.0,144.0,21.7
2004-04-13 21:00:00,2.1,1149.0,205.0,9.3,952.0,144.0,845.0,108.0,1577.0,1204.0,13.5,54.1,0.8351,21.0,13.0,1.0,4.0,3.5333333333333328,202.66666666666666,127.0,15.200000000000003,3.5,205.0,129.0,14.6
2004-04-13 22:00:00,2.1,1168.0,194.0,9.4,954.0,152.0,843.0,104.0,1586.0,1201.0,12.3,59.2,0.8461,22.0,13.0,1.0,4.0,2.566666666666666,167.0,113.66666666666667,11.100000000000003,2.1,144.0,108.0,9.3
2004-04-13 23:00:00,1.5,1079.0,115.0,6.8,847.0,108.0,925.0,90.0,1463.0,1122.0,11.6,62.2,0.851,23.0,13.0,1.0,4.0,1.8999999999999992,134.66666666666666,100.66666666666667,8.500000000000002,2.1,152.0,104.0,9.4
2004-04-14 00:00:00,1.1,1047.0,74.0,4.9,760.0,64.0,1032.0,74.0,1379.0,1003.0,11.5,61.4,0.8303,0.0,14.0,2.0,4.0,1.5666666666666658,108.0,89.33333333333333,7.033333333333336,1.5,108.0,90.0,6.8
2004-04-14 01:00:00,0.9,936.0,85.0,3.9,705.0,73.0,1086.0,73.0,1364.0,918.0,10.9,64.6,0.8395,1.0,14.0,2.0,4.0,1.1666666666666659,81.66666666666667,79.0,5.200000000000002,1.1,64.0,74.0,4.9
2004-04-14 02:00:00,0.7,900.0,66.0,2.7,635.0,47.0,1207.0,60.0,1307.0,836.0,11.1,63.2,0.8331,2.0,14.0,2.0,4.0,0.8999999999999991,61.333333333333336,69.0,3.833333333333336,0.9,73.0,73.0,3.9
2004-04-14 06:00:00,1.6,1079.0,116.0,7.4,875.0,113.0,947.0,71.0,1535.0,998.0,10.3,65.6,0.8225,6.0,14.0,2.0,4.0,1.2499999999999987,79.0,63.333333333333336,4.1333333333333355,0.9,79.0,62.0,3.3
2004-04-14 07:00:00,3.9,1417.0,478.0,18.2,1246.0,263.0,669.0,94.0,1921.0,1403.0,10.8,64.0,0.8307,7.0,14.0,2.0,4.0,2.1333333333333324,151.66666666666666,75.66666666666667,9.633333333333335,1.6,113.0,71.0,7.4
2004-04-14 08:00:00,5.0,1529.0,836.0,27.7,1497.0,275.0,569.0,99.0,2278.0,1641.0,13.3,55.6,0.8453,8.0,14.0,2.0,4.0,3.4999999999999987,217.0,88.0,17.76666666666667,3.9,263.0,94.0,18.2
2004-04-14 09:00:00,4.3,1397.0,655.0,18.3,1248.0,263.0,659.0,119.0,1906.0,1534.0,15.8,46.8,0.8328,9.0,14.0,2.0,4.0,4.399999999999999,267.0,104.0,21.400000000000006,5.0,275.0,99.0,27.7
2004-04-14 10:00:00,2.7,1214.0,312.0,12.3,1061.0,183.0,780.0,103.0,1662.0,1257.0,19.5,34.4,0.7738,10.0,14.0,2.0,4.0,3.9999999999999987,240.33333333333334,107.0,19.433333333333337,4.3,263.0,119.0,18.3
2004-04-14 11:00:00,2.1,1109.0,195.0,8.9,935.0,147.0,882.0,95.0,1518.0,1026.0,21.1,30.2,0.745,11.0,14.0,2.0,4.0,3.033333333333332,197.66666666666666,105.66666666666667,13.166666666666671,2.7,183.0,103.0,12.3
2004-04-14 12:00:00,2.1,1122.0,238.0,10.4,993.0,132.0,859.0,95.0,1571.0,993.0,18.4,34.2,0.7185,12.0,14.0,2.0,4.0,2.299999999999999,154.0,97.66666666666667,10.533333333333337,2.1,147.0,95.0,8.9
2004-04-15 10:00:00,3.8,1451.0,481.0,17.3,1219.0,327.0,661.0,127.0,1804.0,1633.0,15.0,49.3,0.8364,10.0,15.0,3.0,4.0,3.849999999999998,318.0,120.5,19.500000000000007,3.9,309.0,114.0,19.1
2004-04-15 11:00:00,3.8,1454.0,460.0,17.5,1225.0,299.0,661.0,135.0,1809.0,1654.0,17.1,42.1,0.812,11.0,15.0,3.0,4.0,3.833333333333332,311.6666666666667,125.33333333333333,17.966666666666672,3.8,327.0,127.0,17.3
2004-04-15 12:00:00,3.9,1392.0,597.0,17.0,1210.0,257.0,689.0,135.0,1792.0,1559.0,18.4,36.9,0.7758,12.0,15.0,3.0,4.0,3.833333333333332,294.3333333333333,132.33333333333334,17.26666666666667,3.8,299.0,135.0,17.5
2004-04-15 13:00:00,3.5,1351.0,465.0,17.0,1210.0,195.0,709.0,120.0,1783.0,1374.0,19.3,35.4,0.7824,13.0,15.0,3.0,4.0,3.733333333333332,250.33333333333334,130.0,17.16666666666667,3.9,257.0,135.0,17.0
2004-04-15 14:00:00,4.0,1418.0,542.0,19.5,1282.0,231.0,681.0,129.0,1890.0,1418.0,19.2,35.7,0.7826,14.0,15.0,3.0,4.0,3.7999999999999985,227.66666666666666,128.0,17.83333333333334,3.5,195.0,120.0,17.0
2004-04-15 15:00:00,3.0,1303.0,437.0,14.8,1143.0,170.0,748.0,114.0,1734.0,1228.0,21.5,30.4,0.7677,15.0,15.0,3.0,4.0,3.4999999999999987,198.66666666666666,121.0,17.100000000000005,4.0,231.0,129.0,19.5
2004-04-15 16:00:00,3.1,1292.0,383.0,14.0,1116.0,192.0,746.0,129.0,1676.0,1293.0,19.6,34.6,0.7807,16.0,15.0,3.0,4.0,3.3666666666666654,197.66666666666666,124.0,16.100000000000005,3.0,170.0,114.0,14.8
2004-04-15 17:00:00,5.2,1560.0,778.0,24.4,1413.0,251.0,594.0,149.0,2046.0,1642.0,19.6,35.5,0.8017,17.0,15.0,3.0,4.0,3.7666666666666657,204.33333333333334,130.66666666666666,17.733333333333338,3.1,192.0,129.0,14.0
2004-04-15 18:00:00,5.9,1765.0,926.0,28.1,1507.0,289.0,533.0,149.0,2271.0,1895.0,18.3,44.1,0.9183,18.0,15.0,3.0,4.0,4.7333333333333325,244.0,142.33333333333334,22.16666666666667,5.2,251.0,149.0,24.4
2004-04-15 19:00:00,7.3,1875.0,1189.0,33.7,1637.0,351.0,482.0,158.0,2446.0,2086.0,17.4,47.8,0.9392,19.0,15.0,3.0,4.0,6.133333333333333,297.0,152.0,28.733333333333338,5.9,289.0,149.0,28.1
2004-04-15 20:00:00,6.1,1746.0,824.0,24.2,1409.0,319.0,553.0,148.0,2119.0,1898.0,16.8,49.8,0.9446,20.0,15.0,3.0,4.0,6.433333333333333,319.6666666666667,151.66666666666666,28.66666666666667,7.3,351.0,158.0,33.7
2004-04-15 21:00:00,4.6,1607.0,660.0,19.8,1290.0,264.0,587.0,134.0,1960.0,1758.0,16.2,53.2,0.9723,21.0,15.0,3.0,4.0,5.999999999999999,311.3333333333333,146.66666666666666,25.900000000000006,6.1,319.0,148.0,24.2
2004-04-15 22:00:00,2.5,1277.0,203.0,9.3,952.0,144.0,802.0,111.0,1607.0,1284.0,14.9,59.1,0.9928,22.0,15.0,3.0,4.0,4.399999999999999,242.33333333333334,131.0,17.76666666666667,4.6,264.0,134.0,19.8
2004-04-15 23:00:00,2.2,1207.0,136.0,7.3,868.0,119.0,877.0,106.0,1532.0,1075.0,13.9,64.0,1.013,23.0,15.0,3.0,4.0,3.099999999999999,175.66666666666666,117.0,12.133333333333338,2.5,144.0,111.0,9.3
2004-04-16 00:00:00,2.0,1209.0,114.0,7.1,863.0,120.0,882.0,108.0,1547.0,1084.0,13.7,66.8,1.041,0.0,16.0,4.0,4.0,2.233333333333332,127.66666666666667,108.33333333333333,7.900000000000005,2.2,119.0,106.0,7.3
2004-04-16 01:00:00,1.9,1189.0,110.0,6.7,844.0,96.0,887.0,93.0,1566.0,1049.0,13.4,69.6,1.0688,1.0,16.0,4.0,4.0,2.033333333333332,111.66666666666667,102.33333333333333,7.0333333333333385,2.0,120.0,108.0,7.1
2004-04-16 02:00:00,1.6,1132.0,127.0,6.0,810.0,77.0,899.0,83.0,1532.0,1021.0,12.8,71.9,1.0632,2.0,16.0,4.0,4.0,1.8333333333333321,97.66666666666667,94.66666666666667,6.600000000000004,1.9,96.0,93.0,6.7
2004-04-16 05:00:00,1.2,1075.0,93.0,5.4,782.0,97.0,941.0,77.0,1505.0,988.0,11.6,76.4,1.0415,5.0,16.0,4.0,4.0,1.0666666666666655,80.0,73.0,3.9000000000000052,1.0,63.0,69.0,3.6
2004-04-16 06:00:00,2.0,1242.0,179.0,10.0,978.0,180.0,778.0,87.0,1686.0,1184.0,11.7,75.3,1.0325,6.0,16.0,4.0,4.0,1.3999999999999988,113.33333333333333,77.66666666666667,6.333333333333338,1.2,97.0,77.0,5.4
2004-04-16 07:00:00,4.5,1657.0,523.0,23.2,1384.0,352.0,579.0,109.0,2176.0,1600.0,12.8,71.0,1.0428,7.0,16.0,4.0,4.0,2.5666666666666655,209.66666666666666,91.0,12.866666666666672,2.0,180.0,87.0,10.0
2004-04-16 08:00:00,4.1,1406.0,546.0,18.7,1258.0,279.0,636.0,116.0,1890.0,1495.0,13.8,61.1,0.9595,8.0,16.0,4.0,4.0,3.533333333333332,270.3333333333333,104.0,17.300000000000004,4.5,352.0,109.0,23.2
2004-04-16 09:00:00,2.6,1150.0,251.0,9.9,973.0,186.0,827.0,105.0,1590.0,1188.0,15.3,51.4,0.8886,9.0,16.0,4.0,4.0,3.733333333333332,272.3333333333333,110.0,17.26666666666667,4.1,279.0,116.0,18.7
2004-04-16 10:00:00,2.3,1184.0,222.0,10.2,983.0,169.0,823.0,106.0,1604.0,1166.0,16.6,48.7,0.9146,10.0,16.0,4.0,4.0,2.9999999999999987,211.33333333333334,109.0,12.933333333333337,2.6,186.0,105.0,9.9
2004-04-16 11:00:00,2.6,1223.0,212.0,11.0,1014.0,172.0,781.0,108.0,1666.0,1219.0,17.6,46.7,0.9324,11.0,16.0,4.0,4.0,2.4999999999999987,175.66666666666666,106.33333333333333,10.366666666666669,2.3,169.0,106.0,10.2
2004-04-16 12:00:00,2.4,1196.0,263.0,10.5,997.0,127.0,802.0,100.0,1644.0,1128.0,19.2,42.7,0.9425,12.0,16.0,4.0,4.0,2.4333333333333322,156.0,104.66666666666667,10.56666666666667,2.6,172.0,108.0,11.0
2004-04-16 13:00:00,4.3,1559.0,535.0,18.9,1267.0,230.0,653.0,149.0,2047.0,1373.0,15.7,62.5,1.1092,13.0,16.0,4.0,4.0,3.0999999999999983,176.33333333333334,119.0,13.466666666666669,2.4,127.0,100.0,10.5
2004-04-16 14:00:00,4.6,1544.0,609.0,18.9,1266.0,280.0,613.0,148.0,2066.0,1415.0,14.5,75.7,1.2425,14.0,16.0,4.0,4.0,3.7666666666666653,212.33333333333334,132.33333333333334,16.1,4.3,230.0,149.0,18.9
2004-04-16 15:00:00,4.0,1485.0,449.0,17.5,1223.0,242.0,650.0,126.0,1980.0,1302.0,14.4,77.4,1.2654,15.0,16.0,4.0,4.0,4.299999999999998,250.66666666666666,141.0,18.433333333333334,4.6,280.0,148.0,18.9
2004-04-16 16:00:00,4.7,1498.0,536.0,17.7,1230.0,250.0,649.0,140.0,1963.0,1308.0,14.6,74.9,1.2391,16.0,16.0,4.0,4.0,4.433333333333333,257.3333333333333,138.0,18.033333333333335,4.0,242.0,126.0,17.5
2004-04-16 17:00:00,5.7,1593.0,743.0,23.0,1378.0,309.0,582.0,142.0,2159.0,1449.0,14.6,76.0,1.2573,17.0,16.0,4.0,4.0,4.799999999999999,267.0,136.0,19.400000000000002,4.7,250.0,140.0,17.7
2004-04-16 18:00:00,5.2,1529.0,575.0,20.4,1309.0,270.0,627.0,141.0,2083.0,1385.0,14.0,76.3,1.2166,18.0,16.0,4.0,4.0,5.199999999999999,276.3333333333333,141.0,20.36666666666667,5.7,309.0,142.0,23.0
2004-04-16 19:00:00,6.4,1689.0,783.0,26.8,1474.0,323.0,560.0,149.0,2298.0,1492.0,13.9,78.0,1.2303,19.0,16.0,4.0,4.0,5.766666666666666,300.6666666666667,144.0,23.400000000000002,5.2,270.0,141.0,20.4
2004-04-16 20:00:00,6.0,1535.0,706.0,19.9,1295.0,307.0,627.0,140.0,2039.0,1380.0,13.8,78.0,1.2229,20.0,16.0,4.0,4.0,5.866666666666666,300.0,143.33333333333334,22.366666666666664,6.4,323.0,149.0,26.8
2004-04-16 21:00:00,3.4,1304.0,299.0,12.5,1067.0,224.0,737.0,117.0,1811.0,1167.0,13.5,79.4,1.2224,21.0,16.0,4.0,4.0,5.266666666666666,284.6666666666667,135.33333333333334,19.733333333333338,6.0,307.0,140.0,19.9
2004-04-16 22:00:00,2.7,1235.0,159.0,9.6,963.0,166.0,803.0,103.0,1680.0,1095.0,13.1,80.1,1.2016,22.0,16.0,4.0,4.0,4.033333333333332,232.33333333333334,120.0,14.000000000000002,3.4,224.0,117.0,12.5
2004-04-16 23:00:00,3.1,1281.0,171.0,10.0,977.0,171.0,794.0,99.0,1695.0,1105.0,12.8,81.0,1.1915,23.0,16.0,4.0,4.0,3.066666666666665,187.0,106.33333333333333,10.700000000000003,2.7,166.0,103.0,9.6
2004-04-17 00:00:00,2.6,1167.0,162.0,8.1,904.0,169.0,846.0,100.0,1627.0,1051.0,12.7,80.6,1.1819,0.0,17.0,5.0,4.0,2.799999999999999,168.66666666666666,100.66666666666667,9.233333333333336,3.1,171.0,99.0,10.0
2004-04-17 01:00:00,2.2,1134.0,111.0,7.1,863.0,120.0,869.0,88.0,1599.0,1009.0,12.5,81.8,1.1838,1.0,17.0,5.0,4.0,2.6333333333333324,153.33333333333334,95.66666666666667,8.400000000000004,2.6,169.0,100.0,8.1
2004-04-17 02:00:00,1.9,1100.0,134.0,6.4,829.0,103.0,887.0,83.0,1565.0,972.0,12.7,81.2,1.1849,2.0,17.0,5.0,4.0,2.233333333333332,130.66666666666666,90.33333333333333,7.200000000000003,2.2,120.0,88.0,7.1
2004-04-23 06:00:00,0.8,923.0,56.0,4.9,757.0,72.0,1041.0,67.0,1418.0,906.0,14.3,55.4,0.9003,6.0,23.0,4.0,4.0,0.6999999999999982,65.5,63.0,3.3666666666666765,0.6,59.0,59.0,2.9
2004-04-23 07:00:00,4.0,1490.0,452.0,22.6,1368.0,244.0,627.0,95.0,2119.0,1541.0,14.0,58.0,0.9202,7.0,23.0,4.0,4.0,1.799999999999999,125.0,73.66666666666667,10.133333333333344,0.8,72.0,67.0,4.9
2004-04-23 08:00:00,5.6,1662.0,880.0,31.1,1576.0,351.0,523.0,123.0,2417.0,1861.0,15.4,53.3,0.9289,8.0,23.0,4.0,4.0,3.4666666666666655,222.33333333333334,95.0,19.533333333333346,4.0,244.0,95.0,22.6
2004-04-23 09:00:00,5.0,1553.0,759.0,22.1,1354.0,358.0,621.0,142.0,2030.0,1895.0,19.1,42.1,0.9233,9.0,23.0,4.0,4.0,4.866666666666665,317.6666666666667,120.0,25.26666666666668,5.6,351.0,123.0,31.1
2004-04-23 10:00:00,3.2,1423.0,394.0,18.3,1247.0,245.0,706.0,142.0,1887.0,1684.0,23.7,31.0,0.8968,10.0,23.0,4.0,4.0,4.599999999999999,318.0,135.66666666666666,23.833333333333343,5.0,358.0,142.0,22.1
2004-04-23 11:00:00,3.8,1458.0,639.0,22.0,1350.0,240.0,677.0,169.0,1947.0,1731.0,26.9,25.7,0.8942,11.0,23.0,4.0,4.0,3.9999999999999987,281.0,151.0,20.80000000000001,3.2,245.0,142.0,18.3
2004-04-23 12:00:00,3.3,1349.0,541.0,20.1,1299.0,179.0,728.0,142.0,1838.0,1402.0,29.7,20.6,0.8478,12.0,23.0,4.0,4.0,3.4333333333333322,221.33333333333334,151.0,20.133333333333344,3.8,240.0,169.0,22.0
2004-04-23 13:00:00,3.0,1326.0,468.0,18.9,1265.0,160.0,757.0,136.0,1835.0,1246.0,29.2,21.5,0.8573,13.0,23.0,4.0,4.0,3.3666666666666654,193.0,149.0,20.333333333333343,3.3,179.0,142.0,20.1
2004-04-23 14:00:00,3.2,1356.0,483.0,20.6,1312.0,174.0,729.0,147.0,1865.0,1342.0,29.6,20.1,0.8181,14.0,23.0,4.0,4.0,3.1666666666666656,171.0,141.66666666666666,19.866666666666678,3.0,160.0,136.0,18.9
2004-04-23 15:00:00,4.4,1460.0,682.0,25.3,1438.0,260.0,680.0,196.0,1953.0,1489.0,30.0,19.4,0.81,15.0,23.0,4.0,4.0,3.5333333333333328,198.0,159.66666666666666,21.60000000000001,3.2,174.0,147.0,20.6
2004-04-23 16:00:00,4.6,1497.0,698.0,25.8,1449.0,281.0,679.0,186.0,1985.0,1532.0,29.5,20.1,0.8136,16.0,23.0,4.0,4.0,4.0666666666666655,238.33333333333334,176.33333333333334,23.90000000000001,4.4,260.0,196.0,25.3
2004-04-23 17:00:00,5.2,1645.0,832.0,30.6,1566.0,284.0,599.0,177.0,2228.0,1909.0,27.0,26.8,0.9403,17.0,23.0,4.0,4.0,4.7333333333333325,275.0,186.33333333333334,27.233333333333345,4.6,281.0,186.0,25.8
2004-04-23 18:00:00,4.8,1557.0,872.0,27.1,1483.0,250.0,615.0,164.0,2087.0,1757.0,24.9,30.8,0.954,18.0,23.0,4.0,4.0,4.866666666666666,271.6666666666667,175.66666666666666,27.833333333333343,5.2,284.0,177.0,30.6
2004-04-23 19:00:00,5.6,1747.0,899.0,32.5,1608.0,281.0,557.0,161.0,2335.0,1983.0,23.1,36.7,1.0244,19.0,23.0,4.0,4.0,5.199999999999998,271.6666666666667,167.33333333333334,30.066666666666677,4.8,250.0,164.0,27.1
2004-04-23 20:00:00,4.6,1482.0,692.0,20.8,1319.0,230.0,660.0,146.0,1975.0,1703.0,21.5,40.8,1.0333,20.0,23.0,4.0,4.0,4.999999999999999,253.66666666666666,157.0,26.80000000000001,5.6,281.0,161.0,32.5
